Time	CAG	GRAV	RES
57124.32039	595.91216	-0.65997	2.93336
57124.32243	590.20852	-0.65872	-1.65019
57124.32454	581.02348	-0.65808	-10.26483
57124.3265	604.85604	-0.65797	13.66974
57124.32846	582.66869	-0.65711	-7.74382
57124.3305	581.10768	-0.6575	-9.65376
57124.33259	587.50512	-0.65679	-2.62164
57124.33454	575.53003	-0.65744	-15.17849
57124.33652	595.89611	-0.65614	6.35705
57124.33857	590.31998	-0.65659	0.37701
57124.34067	600.44213	-0.65655	10.53162
57124.34265	594.33678	-0.6565	4.47459
57124.3446	581.82546	-0.65551	-7.14964
57124.34667	609.59394	-0.65539	20.72529
57124.3488	590.49589	-0.65552	1.50584
57124.35077	578.6399	-0.65458	-9.50372
57124.35274	594.91535	-0.65547	5.97677
57124.35478	571.08045	-0.65519	-17.60544
57124.35686	585.06505	-0.65467	-3.16094
57124.35882	585.20107	-0.65461	-2.96924
57124.36078	587.25178	-0.65516	-1.40621
57124.36281	586.64885	-0.65547	-2.2896
57124.3649	587.13237	-0.65463	-1.0522
57124.36686	588.0954	-0.6549	-0.33086
57124.36882	598.61963	-0.65489	10.20148
57124.37086	579.21669	-0.65459	-8.92988
57124.37294	594.95063	-0.65363	7.66686
57124.3749	592.01471	-0.65281	5.4602
57124.37685	587.37134	-0.65286	0.77747
57124.37888	594.31212	-0.65359	7.06353
57124.38098	593.51419	-0.65318	6.62925
57124.38294	600.44598	-0.65329	13.46053
57124.38489	568.36231	-0.65345	-18.76348
57124.38696	585.32481	-0.65336	-1.72472
57124.3891	589.28932	-0.65219	3.29315
57124.39106	596.3368	-0.65246	10.09532
57124.39302	576.81068	-0.65195	-8.97187
57124.39506	598.77062	-0.65219	12.77894
57124.39715	583.3661	-0.65224	-2.67615
57124.3991	610.25093	-0.65016	26.08336
57124.40108	577.62226	-0.64921	-5.6997
57124.40315	580.11244	-0.64871	-2.75199
57124.40525	581.1839	-0.64866	-1.6384
57124.40722	560.63833	-0.64791	-21.51504
57124.40917	583.45969	-0.64724	1.90818
57124.41121	586.80574	-0.64551	6.81313
57124.4133	565.86423	-0.64595	-14.5236
57124.41525	580.82948	-0.6439	2.28037
57124.41722	589.93455	-0.64228	12.84422
57124.41927	583.84155	-0.64176	7.21221
57124.42135	589.73169	-0.64066	14.09512
57124.42332	574.17625	-0.63908	-0.04527
57124.4253	571.02762	-0.63794	-2.16681
57124.42734	564.37782	-0.63629	-7.33792
57124.42944	567.32464	-0.63461	-2.88241
57124.43142	564.60497	-0.63293	-4.0936
57124.43337	562.05618	-0.63141	-5.27386
57124.4354	568.86112	-0.62947	3.27296
57124.43748	575.08861	-0.62737	11.39172
57124.43943	566.7614	-0.62672	3.64658
57124.44138	556.72181	-0.62423	-4.15498
57124.44342	553.30159	-0.62242	-5.95045
57124.44551	549.47661	-0.61921	-6.89696
57124.44747	565.17973	-0.61759	10.2658
57124.44942	556.45372	-0.61476	4.07931
57124.45146	555.5125	-0.61312	4.6134
57124.45356	554.00505	-0.60972	6.16216
57124.45554	553.76415	-0.60763	7.79876
57124.45752	557.07929	-0.60496	13.51284
57124.45956	532.46499	-0.60108	-7.62358
57124.46165	533.82001	-0.59952	-4.86187
57124.46362	550.60912	-0.59511	15.88874
57124.46559	546.46215	-0.59217	14.38333
57124.46764	551.91579	-0.58917	22.52701
57124.46976	525.84314	-0.58551	-0.2553
57124.47177	507.44646	-0.5818	-15.32109
57124.47377	516.83666	-0.57721	-1.80573
57124.4758	512.48268	-0.57379	-3.09109
57124.47789	525.97006	-0.57012	13.69081
57124.47984	506.60933	-0.56657	-2.48066
57124.48181	500.25634	-0.56132	-4.11246
57124.48388	500.86561	-0.55745	-0.03313
57124.48599	516.82168	-0.55211	20.72423
57124.48795	490.20519	-0.54764	-1.87553
57124.48993	478.61507	-0.543	-9.30069
57124.49197	492.70433	-0.53822	9.07889
57124.49406	481.50162	-0.53342	2.19325
57124.49601	486.86384	-0.52903	11.49688
57124.49796	472.62949	-0.52291	2.76504
57124.49999	479.56938	-0.51762	14.45452
57124.50208	455.53644	-0.51235	-4.8508
57124.50404	449.45047	-0.50738	-6.46486
57124.50599	465.8966	-0.50078	15.90475
57124.50804	452.33938	-0.49601	6.63486
57124.51015	456.55276	-0.4897	16.51739
57124.51211	444.20741	-0.48275	10.40798
57124.51407	438.69288	-0.47695	10.10804
57124.51612	419.39407	-0.47139	-4.19627
57124.51823	425.38637	-0.46434	8.12704
57124.52018	413.12245	-0.45881	0.8331
57124.52213	407.97835	-0.45233	1.50895
57124.52416	414.58516	-0.44527	14.45592
57124.52625	401.4999	-0.43821	7.71024
57124.5282	409.49689	-0.43122	21.99138
57124.53017	381.12345	-0.42498	-0.77596
57124.5322	387.66612	-0.41697	12.95388
57124.53431	395.68042	-0.40976	27.45105
57124.53631	370.48707	-0.40276	8.54682
57124.53831	353.82974	-0.39432	-0.53124
57124.54034	334.19438	-0.38693	-13.53124
57124.54243	344.99951	-0.37952	3.93345
57124.54439	334.94046	-0.37184	0.77084
57124.54635	332.95574	-0.36321	6.53987
57124.54839	310.9326	-0.35557	-8.61871
57124.55048	315.9566	-0.34797	3.23072
57124.55244	312.54688	-0.33911	7.77699
57124.55439	312.57116	-0.33179	14.37303
57124.55642	308.91228	-0.32324	18.40079
57124.55852	271.64869	-0.3143	-10.83335
57124.56051	274.4307	-0.30572	-0.3487
57124.56249	283.91204	-0.2965	17.41481
57124.56454	268.24926	-0.28825	9.16565
57124.56663	256.26299	-0.27964	4.91524
57124.56858	247.73598	-0.27101	4.13685
57124.57055	250.65367	-0.26188	15.25685
57124.5726	239.52551	-0.25281	12.27548
57124.57469	215.98929	-0.24302	-2.4667
57124.57665	207.94616	-0.23433	-2.70195
57124.5786	204.59992	-0.22523	2.1215
57124.58064	200.03407	-0.21585	5.98314
57124.58273	196.95647	-0.20574	11.98631
57124.58467	183.9489	-0.19664	7.14785
57124.58663	183.37522	-0.18807	14.27773
57124.58866	156.13129	-0.17766	-3.61725
57124.59075	164.691	-0.16808	13.54393
57124.59271	135.98703	-0.15829	-6.3659
57124.59468	149.24758	-0.14954	14.75685
57124.59674	140.19188	-0.13909	15.09106
57124.59885	120.16297	-0.12935	3.81158
57124.60081	112.67083	-0.11953	5.13884
57124.60277	89.85509	-0.1104	-9.47265
57124.60481	85.46063	-0.10044	-4.92283
57124.6069	92.93948	-0.08998	11.95065
57124.60887	86.45143	-0.08054	13.94289
57124.61082	64.72284	-0.07124	0.56691
57124.61285	78.02107	-0.06029	23.7037
57124.61493	49.9081	-0.05006	4.77335
57124.61689	21.22673	-0.04147	-16.1855
57124.61885	46.45619	-0.031	18.44965
57124.62088	18.96846	-0.02029	0.57602
57124.62297	31.09119	-0.01022	21.74731
57124.62495	10.56922	-4.22772E-4	10.02447
57124.62695	4.65266	0.00866	12.26701
57124.62903	-14.15222	0.01912	2.85755
57124.63112	-29.28877	0.03031	-2.23204
57124.63309	-27.71168	0.03911	7.24944
57124.63507	-38.11055	0.04898	5.722
57124.63711	-37.51245	0.05861	14.9653
57124.6392	-53.94642	0.06923	8.07444
57124.64117	-59.61378	0.07833	10.58451
57124.64315	-77.62645	0.08882	1.9955
57124.64519	-81.67101	0.09818	6.35043
57124.64727	-71.33936	0.10768	25.22335
57124.64923	-92.3741	0.11773	13.20951
57124.65119	-96.32591	0.12629	16.95293
57124.65323	-125.20956	0.13603	-3.18658
57124.65532	-112.76947	0.14665	18.79395
57124.65727	-120.40935	0.15457	18.2716
57124.65923	-114.16805	0.16356	32.58135
57124.66126	-151.1442	0.1729	4.00158
57124.66334	-147.96769	0.18228	15.60042
57124.66531	-164.90695	0.19065	6.18108
57124.66728	-169.73095	0.19962	9.41096
57124.66932	-179.95116	0.20863	7.2833
57124.67141	-183.9933	0.21736	11.08706
57124.67337	-198.3791	0.22519	3.73091
57124.67532	-198.36975	0.23421	11.84555
57124.67736	-225.58522	0.24303	-7.44841
57124.67944	-212.15032	0.2505	12.6954
57124.6814	-224.01784	0.25922	8.66361
57124.68335	-220.40555	0.26633	18.66138
57124.68539	-244.72447	0.27489	2.03167
57124.68747	-237.91053	0.28298	16.10845
57124.68943	-262.69527	0.29024	-2.15109
57124.69139	-274.91751	0.29804	-7.37237
57124.69343	-252.7145	0.30558	21.60405
57124.69555	-262.82996	0.31418	19.21943
57124.69753	-286.53891	0.32065	1.32312
57124.69948	-293.01496	0.32738	0.89127
57124.70152	-299.6614	0.33384	0.04294
57124.70361	-302.91902	0.33993	2.25675
57124.70556	-309.64313	0.34745	2.28925
57124.70752	-305.03028	0.35262	11.54642
57124.70956	-318.72941	0.35852	3.14494
57124.71165	-338.27688	0.36572	-9.93726
57124.71362	-322.66951	0.37128	10.66893
57124.7156	-339.13609	0.37684	-0.80149
57124.71763	-335.48198	0.38285	8.25105
57124.71972	-350.51134	0.38811	-2.05961
57124.72167	-338.02637	0.39298	14.80708
57124.72363	-356.79597	0.3975	0.09579
57124.72567	-354.74952	0.4022	6.36382
57124.72777	-365.66999	0.40704	-0.21219
57124.72975	-374.7301	0.41213	-4.69509
57124.73173	-387.1344	0.41697	-12.75774
57124.73379	-372.88133	0.42143	5.50559
57124.73588	-366.68726	0.42539	15.25427
57124.73784	-389.02586	0.42869	-4.11672
57124.7398	-373.90774	0.43256	14.47159
57124.74184	-380.22965	0.43561	10.89474
57124.74393	-383.21788	0.4384	10.41374
57124.74587	-394.51337	0.44075	1.22225
57124.74783	-395.3123	0.44404	3.38125
57124.74987	-389.11242	0.446	11.34403
57124.75198	-408.34129	0.44786	-6.21338
57124.75394	-391.64456	0.45003	12.43174
57124.75591	-396.95055	0.45184	8.74681
57124.75796	-384.96544	0.45348	22.20797
57124.76005	-390.80057	0.45465	17.42277
57124.76201	-414.5127	0.45643	-4.68775
57124.76399	-414.03363	0.45729	-3.4387
57124.76605	-399.50175	0.45787	11.61882
57124.7682	-411.17332	0.45887	0.84014
57124.77019	-400.5974	0.4588	11.35711
57124.77214	-407.09194	0.46025	6.16248
57124.77418	-402.83787	0.45907	9.35512
57124.77628	-395.24931	0.45849	16.42337
57124.77825	-399.95936	0.45836	11.59591
57124.78021	-400.86884	0.45734	9.77031
57124.78226	-390.72438	0.45592	18.6447
57124.78437	-400.04385	0.45484	8.35476
57124.78632	-393.0437	0.4536	14.23304
57124.78828	-393.0657	0.45236	13.09854
57124.79032	-398.82007	0.45012	5.33115
57124.79241	-384.38242	0.4475	17.42261
57124.79438	-394.53478	0.44478	4.82208
57124.79637	-370.12271	0.44289	27.53696
57124.79843	-375.08093	0.43955	19.58111
57124.80052	-384.54903	0.43579	6.72992
57124.80248	-379.68581	0.4322	8.37443
57124.80444	-380.44284	0.42867	4.44435
57124.8065	-374.9572	0.42492	6.56093
57124.80859	-375.41723	0.42093	2.51805
57124.81057	-376.50556	0.41643	-2.61465
57124.81253	-352.54145	0.41158	16.99882
57124.81456	-351.43951	0.40728	14.23185
57124.81665	-359.40613	0.40207	1.58415
57124.8186	-356.91324	0.39638	-1.03378
57124.82057	-341.647	0.39181	10.13199
57124.82262	-336.06446	0.38621	10.68514
57124.82471	-330.53577	0.37926	9.96864
57124.82667	-351.50091	0.37363	-16.05474
57124.82862	-330.1881	0.36616	-1.45071
57124.83066	-317.99489	0.36015	5.34314
57124.83275	-318.33301	0.35342	-1.03612
57124.83471	-297.37014	0.34728	14.40804
57124.83667	-297.4946	0.33878	6.64772
57124.83873	-283.44394	0.33145	14.11249
57124.84082	-281.61806	0.32489	10.04636
57124.84278	-281.34718	0.31592	2.26454
57124.84474	-274.375	0.30744	1.61638
57124.84678	-252.93252	0.29959	16.00757
57124.84887	-262.77271	0.29067	-1.84176
57124.85084	-247.91849	0.28274	5.88478
57124.85282	-246.8791	0.27469	-0.30392
57124.85485	-238.8516	0.26446	-1.46289
57124.85696	-224.17853	0.25579	5.41963
57124.85897	-222.68725	0.24666	-1.28825
57124.86095	-216.45515	0.23751	-3.27876
57124.863	-197.6375	0.2273	6.36536
57124.86512	-180.40301	0.21655	13.9481
57124.86708	-184.05369	0.20719	1.88834
57124.86903	-153.48253	0.19708	23.37875
57124.87107	-160.194	0.18635	7.03041
57124.87316	-150.66055	0.17538	6.714
57124.87512	-151.50389	0.16456	-3.84981
57124.87708	-129.65407	0.15362	8.16953
57124.87913	-129.40597	0.14295	-1.16922
57124.88124	-110.02228	0.13111	7.58522
57124.88321	-92.61571	0.12033	15.30607
57124.8852	-88.98784	0.10904	8.79023
57124.88727	-79.85932	0.09766	7.69828
57124.88937	-69.14301	0.08496	7.01152
57124.89135	-54.90047	0.07271	10.24636
57124.89333	-43.57099	0.0608	10.87329
57124.89538	-26.33376	0.04893	17.45481
57124.89746	-39.80877	0.03579	-7.82398
57124.89942	-3.82976	0.02379	17.37753
57124.90138	-13.08798	0.01256	-1.96836
57124.90342	12.12792	-5.421E-4	11.47599
57124.9055	19.58495	-0.01403	6.81386
57124.90748	45.74812	-0.02566	22.53635
57124.90945	50.23832	-0.03764	16.26229
57124.91149	48.43678	-0.05215	1.42432
57124.91359	59.82985	-0.06469	1.55458
57124.91554	75.17341	-0.07786	5.06727
57124.91751	82.04733	-0.09029	0.77829
57124.91957	103.22676	-0.10372	9.89832
57124.92165	94.13337	-0.11693	-11.06607
57124.92361	108.8415	-0.13062	-8.65302
57124.92556	138.1543	-0.14279	9.72595
57124.9276	149.67192	-0.15616	9.23177
57124.92969	167.40165	-0.17086	13.76264
57124.93166	178.91529	-0.18327	14.12982
57124.93365	181.18643	-0.19667	4.36641
57124.9357	197.09433	-0.20972	8.54908
57124.93782	220.50248	-0.22459	18.59701
57124.9398	224.96535	-0.23829	10.75217
57124.94175	215.82764	-0.25086	-9.67506
57124.94379	244.57206	-0.26491	6.45255
57124.94588	251.88979	-0.27836	1.69017
57124.94785	285.08053	-0.29168	22.918
57124.94984	265.23607	-0.30563	-9.45972
57124.9519	297.37473	-0.31928	10.41926
57124.95399	294.89389	-0.33308	-4.45578
57124.95595	303.22631	-0.34668	-8.34127
57124.9579	310.86331	-0.35913	-11.89157
57124.95995	351.58664	-0.37311	16.27388
57124.96206	350.56072	-0.38599	3.67672
57124.96402	366.48309	-0.39944	7.52175
57124.96597	357.33981	-0.41211	-12.99941
57124.96801	385.80212	-0.42543	3.49254
57124.9701	405.26381	-0.43888	10.87891
57124.97205	426.99822	-0.45218	20.66603
57124.97401	442.16214	-0.46433	24.91193
57124.97605	445.24621	-0.47746	16.2052
57124.97814	436.87432	-0.49139	-4.68105
57124.98009	467.4409	-0.50328	15.2025
57124.98204	479.62213	-0.51525	16.63314
57124.98408	480.90176	-0.52927	5.31878
57124.98617	491.6779	-0.54242	4.28149
57124.98813	502.61185	-0.55351	5.2553
57124.99008	513.76206	-0.56565	5.50272
57124.99212	532.16048	-0.5783	12.54194
57124.99422	527.3718	-0.58989	-2.6663
57124.99617	555.5974	-0.60232	14.40177
57124.99813	570.06159	-0.61372	18.61956
57125.00017	549.70348	-0.62587	-12.65307
57125.0023	595.4596	-0.63751	22.65545
57125.00428	593.96163	-0.64876	11.04348
57125.00625	604.1107	-0.66007	11.03962
57125.00832	600.68215	-0.67137	-2.54428
57125.01043	621.08128	-0.68308	7.34246
57125.01239	641.49034	-0.6932	18.65724
57125.01437	638.75935	-0.7035	6.67859
57125.01642	649.21505	-0.71382	7.85888
57125.01851	650.32705	-0.72507	-1.1295
57125.02047	654.63049	-0.73579	-6.46182
57125.02242	667.82283	-0.74445	-1.04736
57125.02446	685.76569	-0.75482	7.58244
57125.02655	695.39266	-0.76535	7.75356
57125.0285	683.67985	-0.77417	-11.88752
57125.03045	706.29092	-0.78234	3.38944
57125.03249	696.23978	-0.79193	-15.27315
57125.03458	724.86862	-0.80227	4.06871
57125.03653	718.28313	-0.80993	-9.39819
57125.0385	743.05887	-0.8188	7.41042
57125.04056	764.21001	-0.82706	21.13658
57125.04267	757.50335	-0.83553	6.81911
57125.04465	776.91384	-0.8435	19.07054
57125.04661	767.89498	-0.85091	3.39834
57125.04865	792.94855	-0.85878	21.3852
57125.05073	780.22597	-0.86654	1.68737
57125.05269	801.38869	-0.87298	17.06977
57125.05465	783.54824	-0.88004	-7.11307
57125.05669	797.80052	-0.88663	1.21936
57125.05877	808.26788	-0.89284	6.1064
57125.06072	804.57504	-0.89888	-3.00695
57125.06268	811.36031	-0.90486	-1.59912
57125.06473	825.58556	-0.91102	7.09831
57125.06686	832.4715	-0.91664	8.93212
57125.06884	827.12649	-0.92182	-1.06606
57125.0708	846.30474	-0.92683	13.61656
57125.07283	856.23181	-0.93246	18.48687
57125.07493	846.67918	-0.93666	5.15954
57125.07689	846.19989	-0.94098	0.80385
57125.07884	856.41926	-0.94575	6.73879
57125.08088	851.97714	-0.94841	-0.09319
57125.08297	849.3708	-0.95344	-7.22021
57125.08493	864.25813	-0.95656	4.86522
57125.0869	875.84711	-0.95934	13.95407
57125.08893	881.20038	-0.96214	16.79535
57125.09102	867.5039	-0.96602	-0.38827
57125.09298	863.94686	-0.96752	-5.29586
57125.09494	888.45804	-0.97045	16.59024
57125.09698	884.25541	-0.97119	11.71977
57125.09907	875.4342	-0.97456	-0.13025
57125.10103	887.66924	-0.97605	10.768
57125.10299	888.22101	-0.97738	10.12371
57125.10502	912.70702	-0.97898	33.17274
57125.10713	899.42147	-0.97992	19.04116
57125.10912	903.23612	-0.98149	21.44946
57125.11109	897.00136	-0.98167	15.0547
57125.11317	881.26417	-0.98191	-0.9051
57125.11529	886.76481	-0.98177	4.72553
57125.11727	892.25752	-0.98218	9.85297
57125.11923	890.5601	-0.98226	8.07969
57125.12127	884.20707	-0.98148	2.42551
57125.12336	900.62249	-0.98061	19.62613
57125.12531	883.28419	-0.98018	2.66818
57125.12729	878.97672	-0.97987	-1.3588
57125.12935	888.25945	-0.97847	9.18054
57125.13143	862.9512	-0.97629	-14.16544
57125.13339	891.47676	-0.97455	15.91839
57125.13536	867.55235	-0.97287	-6.49576
57125.13742	872.69306	-0.97082	0.49094
57125.13951	887.93993	-0.96806	18.21327
57125.14147	870.6191	-0.96701	1.83717
57125.14343	872.26616	-0.96451	5.72868
57125.14547	858.06309	-0.96153	-5.79509
57125.14757	867.43197	-0.95897	5.87013
57125.14952	857.22584	-0.95571	-1.40291
57125.15148	863.32831	-0.95279	7.32273
57125.15353	838.95986	-0.9488	-13.46465
57125.15566	839.88424	-0.94562	-9.68155
57125.15763	837.13007	-0.94219	-9.35349
57125.15961	833.72306	-0.9381	-9.09127
57125.16166	854.0947	-0.93339	15.51461
57125.16376	841.70036	-0.92972	6.41091
57125.16571	834.45207	-0.92496	3.4454
57125.16767	828.01332	-0.92165	-0.02587
57125.16972	839.13922	-0.91677	15.48415
57125.17183	818.54758	-0.91158	-0.44803
57125.17379	819.10981	-0.90733	3.93536
57125.17575	819.67785	-0.90188	9.40238
57125.17779	818.17796	-0.89694	12.3366
57125.17988	795.83894	-0.89141	-5.03419
57125.18184	796.15274	-0.8863	-0.13345
57125.1838	794.68767	-0.88171	2.53094
57125.18584	786.64657	-0.87546	0.10042
57125.18792	774.07078	-0.8695	-7.12001
57125.18988	768.92031	-0.86426	-7.56776
57125.19183	775.85834	-0.85869	4.3786
57125.19387	763.61844	-0.85227	-2.10024
57125.19596	779.55202	-0.84711	18.46599
57125.19792	752.83004	-0.84132	-3.05024
57125.19988	756.04947	-0.83407	6.68455
57125.20192	746.71204	-0.82875	2.12648
57125.204	754.61001	-0.82204	16.04564
57125.20596	721.85833	-0.81561	-10.92707
57125.20792	724.53549	-0.80916	-2.45304
57125.20996	720.89496	-0.80279	-0.38054
57125.21205	697.83018	-0.79642	-17.72282
57125.21402	720.73398	-0.78981	11.12371
57125.21598	722.40493	-0.78374	18.24456
57125.21802	691.94517	-0.7779	-6.97135
57125.22012	689.52518	-0.77078	-2.99739
57125.2221	670.02112	-0.76403	-16.438
57125.22406	665.06258	-0.75743	-15.46373
57125.22611	659.3862	-0.75009	-14.54353
57125.22822	696.72063	-0.74359	28.62514
57125.23017	668.5315	-0.73804	5.42143
57125.23213	657.39825	-0.73143	0.22232
57125.23417	618.88183	-0.7254	-32.87423
57125.23626	650.68338	-0.71682	6.63174
57125.23822	634.87322	-0.71131	-4.22452
57125.24018	620.17316	-0.70477	-13.04874
57125.24222	606.98704	-0.69756	-19.76002
57125.2443	625.51832	-0.69069	4.94029
57125.24627	616.22485	-0.68407	1.5945
57125.24825	601.71565	-0.67813	-7.57852
57125.25029	587.6704	-0.67151	-15.67764
57125.25239	582.27	-0.66495	-15.18954
57125.25437	600.24991	-0.6589	8.22655
57125.25633	557.42513	-0.65329	-29.55798
57125.25838	571.5857	-0.64627	-9.08982
57125.26049	587.3424	-0.63968	12.58043
57125.26245	556.53753	-0.63415	-13.24844
57125.26441	542.96796	-0.62813	-21.41673
57125.26645	569.03588	-0.62162	10.50375
57125.26854	555.80604	-0.61575	2.54585
57125.2705	517.84378	-0.61	-30.25596
57125.27246	540.06612	-0.60392	-2.56982
57125.2745	542.43097	-0.59909	4.13522
57125.2766	497.51125	-0.5933	-35.5898
57125.27856	520.61515	-0.58832	-8.00492
57125.28052	508.24613	-0.5824	-15.05884
57125.28256	504.41401	-0.57637	-13.47574
57125.28465	497.8525	-0.57135	-15.53146
57125.28661	509.42015	-0.56702	-0.07383
57125.28858	508.9243	-0.56173	4.18376
57125.29063	498.19114	-0.55661	-1.94955
57125.29274	468.27176	-0.55199	-27.71616
57125.2947	469.95554	-0.54744	-21.94451
57125.29666	473.70604	-0.5429	-14.11741
57125.2987	478.28975	-0.53795	-5.08942
57125.30079	455.3653	-0.53464	-25.03697
57125.30887	472.12906	-0.51865	6.08574
57125.31083	465.34077	-0.51523	2.37112
57125.31279	457.19783	-0.51157	-2.48404
57125.31484	440.97959	-0.50781	-15.32735
57125.31696	468.23171	-0.50495	14.49197
57125.31892	450.50914	-0.50273	-1.22946
57125.32087	426.55394	-0.49843	-21.32576
57125.32291	444.20193	-0.49592	-1.4267
57125.32501	448.21963	-0.49373	4.55832
57125.32696	442.8147	-0.4898	2.68536
57125.32892	426.58722	-0.48878	-12.62411
57125.33096	419.61772	-0.48609	-17.18089
57125.33305	469.30932	-0.48353	34.81462
57125.33501	419.74083	-0.48185	-13.24163
57125.33697	430.20758	-0.47918	-0.37698
57125.33903	429.7791	-0.47724	0.93043
57125.34117	427.97758	-0.47692	-0.58113
57125.34313	439.35931	-0.47401	13.41436
57125.34509	410.76222	-0.47321	-14.46599
57125.34712	418.37321	-0.47258	-6.28839
57125.34921	436.75974	-0.47002	14.39831
57125.35117	432.85281	-0.46962	10.8532
57125.35313	434.82312	-0.46819	14.10613
57125.35518	423.83082	-0.46783	3.43581
57125.35727	391.44405	-0.46854	-29.58635
57125.35923	422.10005	-0.46677	2.66076
57125.36119	407.39346	-0.46744	-12.64867
57125.36324	428.8529	-0.46739	8.85527
57125.36535	404.75662	-0.46636	-14.3181
57125.3673	428.07597	-0.46725	8.20492
57125.36927	427.29118	-0.46751	7.18177
57125.37132	407.23542	-0.4679	-13.22029
57125.37341	422.22398	-0.46914	0.65841
57125.37537	405.72004	-0.4681	-14.9177
57125.37734	420.67427	-0.4687	-0.50075
57125.3794	408.59954	-0.46967	-13.44243
57125.38149	410.81309	-0.4701	-11.61711
